index,text,company,positive,negative,notr
6938,Restoranda yediğimiz yemekler çok lezzetliydi. Sunum da harikaydı; kesinlikle tekrar gideceğiz. Teşekkürler @Nusr-et,Nusr-et,lezzetliydi|harikaydı|tekrar gideceğiz|Teşekkürler,,
6939,Restoran çok kalabalıktı ama yemekler harikaydı. Tekrar geleceğim.,Restoran,yemekler harikaydı,,
6940,Ptt kargo beni çileden çıkardı. Aynı gün teslimat dediler 3 gün oldu hala yok.,Ptt,,çileden çıkardı|hala yok,
6941,Ptt Kargo ile gönderdiğim paket kayboldu. Müşteri hizmetleri de konuyla ilgilenmiyor.,Ptt Kargo, ,kayboldu|ilgilenmiyor,
6942,Pizzam çok geç geldi ve soğuktu. Bir daha asla sipariş vermem.,,,soğuktu|geç geldi,
6943,Pamukkale Turizm otobüsleri çok konforlu ama bilet fiyatları çok yüksek.,Pamukkale Turizm,çok konforlu,bilet fiyatları çok yüksek,
6944,Paketiniz henüz elime ulaşmadı. Sipariş üzerinden bir hafta geçti, ne zaman gelir?,,elime ulaşmadı,bir hafta geçti|ne zaman gelir  
6945,Paketi açtığımda ürün kırılmıştı ve müşteri hizmetleri yardımcı olmadı. Paramı geri verin.,,,kırılmıştı|yardımcı olmadı|paramı geri verin,
6946,PTT kargo ile gönderdiğim paket kayboldu ve hiçbir şekilde ulaşamıyorum.,PTT,,paket kayboldu|hiçbir şekilde ulaşamıyorum,
6947,PTT Kargo ile gönderdiğim paketim kayboldu. Müşteri hizmetleri de hiç yardımcı olmadı.,PTT Kargo,,paketim kayboldu|hiç yardımcı olmadı,
6948,Otobüs bileti aldığım firma söylediği saatte kalkmadı. Beklemek zorunda kaldım.,,,beklemek zorunda kaldım|söylediği saatte kalkmadı,
6949,Otel konforlu ve temizdi. Ancak personel biraz daha güler yüzlü olabilir.,,konforlu|temizdi,biraz daha güler yüzlü olabilir,
6950,Opet pompalarında genelde sorun yaşıyorum. Ya benzin akmıyor ya da yavaş.,Opet,,sorun yaşıyorum|benzin akmıyor|yavaş,
6951,Opet benzin istasyonları temiz ve düzenli. Ancak fiyatlar çok yüksek.,Opet,temiz ve düzenli,fiyatlar çok yüksek,
6952,OPET'te yakıtın kalitesi harika. Müşteri hizmetleri de oldukça yardımcıydı.,OPET,yakıtın kalitesi harika|oldukça yardımcıydı,,
6953,Netflix içerik çeşitliliği iyi ama son zamanlarda sık sık donma yaşıyorum.,Netflix, içerik çeşitliliği iyi,son zamanlarda sık sık donma yaşıyorum,
6954,Netflix dizileri çok güzel ama bazıları çok yavaş ilerliyor.,Netflix,dizileri çok güzel,çok yavaş ilerliyor,
6955,Netflix dizileri harika ama aylık ücretler çok arttı. Düşünmemiz gerekecek.,Netflix,harika,çok arttı,düşünmemiz gerekecek  
6956,Netflix dizileri gerçekten harika ama abonelik ücretleri biraz pahalı.,Netflix,harika,,
6957,Müşteri hizmetleri çok kibar ve yardımcı oldu Sorunum çözüldü, Müşteri hizmetleri,kibar ve yardımcı oldu|Sorunum çözüldü,,
6958,Mobilyalar zamanında teslim edildiği için teşekkür ederim. Çok memnun kaldım.,,teşekkür ederim|çok memnun kaldım,,
6959,Metro Turizmle yolculuk etmek çok konforlu ama bilet fiyatları çok yüksek.,Metro Turizm,yolculuk etmek çok konforlu,bilet fiyatları çok yüksek,
6960,Metro Turizm otobüsleri çok konforlu ama muavinler hiç ilgili değil.,Metro Turizm,konforlu,hiç ilgili değil,
6961,Metro Market'ten aldığım tüm ürünlerden çok memnunum kaliteli ve taze ürünler sunuyorlar,Metro Market,çok memnunum|kaliteli|taze ürünler sunuyorlar,,
6962,Metro Market'ten aldığım pirinç bozuk çıktı. Bu nasıl bir hizmet anlayışıdır? Paramı geri istiyorum.,Metro Market,,bozuk çıktı|hizmet anlayışıdır|geri istiyorum,
6963,Memnuniyetim tam oldu. Sorunsuz bir alışveriş deneyimi yaşadım,,memnuniyetim tam oldu|sorunsuz bir alışveriş deneyimi yaşadım,,
6964,İstanbul Havalimanı'nda bagajım kayboldu. İlgili birine ulaşmak imkansız gibi.,İstanbul Havalimanı,,bagajım kayboldu|ilgilisine ulaşmak imkansız,
6965,İş Bankası kredi başvurum reddedildi. Kredi geçmişim temiz ama yine de olmuyor. Sebebini öğrenmek istiyorum.,İş Bankası,,kredi başvurum reddedildi|yine de olmuyor,Sebebini öğrenmek istiyorum  
6966,İş Bankası müşteri temsilcileri her zaman yardımcı oluyorlar. Gerçekten kaliteli bir hizmet.,İş Bankası,her zaman yardımcı oluyorlar|kaliteli bir hizmet,,
6967,İş Bankası şubesinde uzun süre bekledim ve sonunda işlemimi yapamadım. Çok kötü bir deneyimdi.,İş Bankası,,uzun süre bekledim|işlemimi yapamadım|çok kötü bir deneyimdi,
6968,İş Bankası'ndan aldığım kredi kartı başvurusu çok kısa sürede onaylandı ve kartım hemen geldi. Teşekkürler.,İş Bankası,kısa sürede onaylandı|hemen geldi,teşekkürler,
6969,İş Bankası'nın mobil uygulaması oldukça kullanıcı dostu ve pratik. Teşekkürler.,İş Bankası,oldukça kullanıcı dostu ve pratik|Teşekkürler,,
6970,Şikayetim var! 3 gün oldu hala internet bağlantım yapılmadı.,,,şikayetim var|internet bağlantım yapılmadı,
6971,Denizbank hesabımda sürekli sorunlar çıkıyor. Hiç memnun değilim.,Denizbank,,sürekli sorunlar çıkıyor|hiç memnun değilim,
6972,DigiTurk üyeliğimi iptal ettim çünkü sürekli yayın kesiliyor. Artık hiçbir şey izleyemiyorum.,DigiTurk,,yayın kesiliyor|izleyemiyorum,
6973,Disko müzikleri çok güzeldi ama içecek fiyatları aşırı pahalıydı. Bir daha gider miyim bilmiyorum.,Disko müzikleri,müziği çok güzeldi, içecek fiyatları aşırı pahalıydı,bilmiyorum  
6974,Doğtaş Mobilya'dan aldığımız koltuk takımı çok kısa sürede deforme oldu ve müşteri hizmetleri de ilgisizdi.,Doğtaş Mobilya,,çok kısa sürede deforme oldu|müşteri hizmetleri ilgisizdi,
6975,E-ticaret sitenizden yaptığım alışveriş sorunsuz tamamlandı. Teşekkürler #GittiGidiyor,GittiGidiyor,alışveriş sorunsuz tamamlandı|Teşekkürler,,
6976,Elime ulaşan kitap beklediğimden bile daha iyi durumda, teşekkürler. @drdrcomtr,drdrcomtr,beklediğimden bile daha iyi durumda|teşekkürler,
6977,En kısa zamanda bayiye gidip bir çözüm bulacağım. Şikayetimi mutlaka iletmeliyim.,,,,
6978,Enerjisa'dan aldığım hizmet çok kötü. Sürekli elektrik kesintisi yaşıyorum. Bu konuda bir çözüm üretilmeli.,Enerjisa,,çok kötü|sürekli elektrik kesintisi|çözüm üretilmeli,
6979,Enpara ile çalışmak çok kolay her işlemimi hızlıca hallediyorum.,Enpara,çalışmak çok kolay|hızlıca hallediyorum,,
6980,Enpara müşteri hizmetleri her zaman yardımcı oluyor. Teşekkürler Enpara!,Enpara,her zaman yardımcı oluyor|Teşekkürler Enpara,,
6981,Ev internetim sürekli kesiliyor. Çalışamıyorum. Bir an önce çözüm bulunmalı. @Superonline, Superonline,,sürekli kesiliyor|çalışamıyorum,çözüm bulunmalı  
6982,Eve gelen kuryeler hep güler yüzlü ve kibar. Çok memnun kaldım. Getir,Getir,güler yüzlü ve kibar|memnun kaldım,,
6983,Evimdeki kombi bir haftadır çalışmıyor ve teknik servis hala gelmedi @Demirdöküm,Demirdöküm,,çalışmıyor|gelmedi,
6984,Evkur'dan aldığım koltuk takımı 2 ay içinde çöktü. Bu kadar kalitesiz ürün satmamalısınız. Hemen değişim istiyorum.,Evkur,,çöktü|kalitesiz,
6985,Evkur'dan aldığım koltuk takımı yıpranmış çıktı. Hiç memnun değilim.,Evkur,,yıpranmış çıktı|memnun değilim,
6986,Evkur'dan aldığım koltuk takımı çok konforlu. Ancak teslimat süresi çok uzundu.,Evkur,çok konforlu,teslimat süresi çok uzundu,
6987,FLO mağazasından aldığım ayakkabı 1 hafta içinde yırtıldı.,FLO,,yırtıldı,
6988,Firma15'nun ürünleri çok hızlı bozuluyor. Kalite kontrolünüz zayıf,Firma15,,çok hızlı bozuluyor|kalite kontrolünüz zayıf,
6989,Firmadan aldığım mont su geçirmez dediler ama yağmurda sırılsıklam oldum. @decathlon,decathlon,,su geçirmez dediler|sırılsıklam oldum,
6990,Ford servisi araç bakımında çok başarılı. Her zaman memnun kalıyorum.,Ford,çok başarılı|memnun kalıyorum,,
6991,Fırınınızdan aldığım ekmek bayattı bu kadar kötü bir ürün beklemiyordum.,,,ekmek bayattı|kötü bir ürün,
6992,Garanti BBVA kredi kartımın limitini artırmadı. Yetkililere sesleniyorum.,Garanti BBVA,,limitimi artırmadı,
6993,Garanti BBVA'dan kredi çektim ve hemen hesaba geçti. Ancak faiz oranı çok yüksek.,Garanti BBVA,hemen hesaba geçti,faiz oranı çok yüksek,
6994,Garanti Bankası mobil uygulaması çok kullanışlı. İşlemlerimi hızlıca hallediyorum.,Garanti Bankası,çok kullanışlı|hızlıca hallediyorum,,
6995,Garanti Bankası'ndan aldığım hizmetten çok memnun kaldım,Garanti Bankası,çok memnun kaldım,,
6996,Garanti Bankası'ndan aldığım kredi kartında sürekli sorun yaşıyorum. Kullanmak istemiyorum artık.,Garanti Bankası,,sürekli sorun yaşıyorum|kullanmak istemiyorum artık,
6997,Garanti Bankası'ndan memnunum ama kredi kartı faiz oranları çok yüksek,Garanti Bankası,memnunum,faiz oranları çok yüksek,
6998,Gelen ürünün rengi fotoğraftakinden tamamen farklıydı. Hayal kırıklığına uğradım.,,,tamamen farklıydı|hayal kırıklığına uğradım,
6999,Getir siparişim bir saatten uzun sürede geldi ve ürünler eksik çıktı. Memnun kalmadım.,Getir,,eksik çıktı|Memnun kalmadım|bir saatten uzun sürede geldi,
7000,Getir uygulaması sayesinde hızlıca ihtiyaçlarım kapıma geldi. Ancak fiyatlar biraz pahalı.,Getir,hızlıca ihtiyaçlarım kapıma geldi,fiyatlar biraz pahalı,
7001,Geçen hafta @Beymen'den aldığım ayakkabılar yanlış numara geldi. Değişim için hala bekliyorum.,Beymen,,yanlış numara|bekliyorum,
7002,Geçen hafta Ziraat Bankası'na kredi başvurusu yaptım ama hala bir cevap alamadım. Süreç çok yavaş.,Ziraat Bankası,,hale bir cevap alamadım|süreç yavaş,
7003,GittiGidiyor üzerinden satın aldığım ürün geç teslim edildi ve destek ekibi hiç yardımcı olmadı.,GittiGidiyor,,geç teslim edildi|destek ekibi hiç yardımcı olmadı,
7004,GittiGidiyor'dan aldığım ürün zamanında gelmedi ve müşteri hizmetlerine ulaşmak çok zor.,GittiGidiyor,,zamanında gelmedi|ulaşmak çok zor,
7005,Giydiğim gömlek bir yıkamada çekti. Bu nasıl olabilir? Müşteri hizmetleriyle de sorun yaşadım.,,,bir yıkamada çekti|nasıl olabilir|sorun yaşadım,
7006,Gratis mağazasındaki çalışanlar çok kaba ve ilgisizdi, Gratis,,çok kaba|ilgisizdi,
7007,H&M online alışverişim tam bir hayal kırıklığı. Yanlış ürün gönderdiler.,H&M,,hayal kırıklığı|yanlış ürün,
7008,Haftalardır kargom gelmedi. Artık sinirlenmeye başladım. #KargoFirması,KargoFirması,,gelmedi| sinirlenmeye başladım,
7009,Has Turizm ile yaptığım yolculuk berbat geçti. Koltuklar rahatsız ve klima çalışmıyordu. Bir daha asla.,Has Turizm,,berbat geçti|koltuklar rahatsız|klima çalışmıyordu|Bir daha asla,
7010,Hepsiburada siparişimi hızlı bir şekilde gönderdiği için teşekkür ederim. Ürünler tam istediğim gibi.,Hepsiburada,teşekkür ederim|tam istediğim gibi,, 
7011,Hepsiburada.com'dan aldığım ürün tam da istediğim gibiydi. Hızlı kargo için teşekkür ederim.,Hepsiburada.com,istediğim gibiydi|hızlı kargo|teşekkür ederim,,
7012,Hızlı kargo teslimatı ve özenli paketleme için teşekkür ederim. Ürün tam istediğim gibi.,,hızlı kargo teslimatı|özenli paketleme|teşekkür ederim|tam istediğim gibi,,
7013,IKEA'dan aldığım mobilya eksik parça çıktı kurulum yapamıyorum.,IKEA,,eksik parça çıktı|kurulum yapamıyorum,
7014,ING Bankası'nda işlem yapmak çok kolay ve hızlı. Çok memnun kaldım.,ING Bankası,çok kolay|hızlı|çok memnun kaldım,,
7015,Instagram hesabım çalındı ve destek ekibi hiç yardımcı olmuyor. Çıldıracağım.,Instagram,,hiç yardımcı olmuyor|hesabım çalındı|çıldıracağım,
7016,Instagram hesabımdan alışveriş yaptım ancak ürün gelmedi paramı geri istiyorum.,herhangi bir firma,,ürün gelmedi,Paramı geri istiyorum  
7017,Instagram reklamlarında gördüğüm ürünler asla anlatıldığı gibi değil. Aldığım her şey tam bir hayal kırıklığı.,Instagram,,hayal kırıklığı,
7018,Instagram'dan aldığım ürün tam istediğim gibi geldi.,Instagram,tam istediğim gibi geldi,,
7019,Instagram’ın yeni güncellemeleri berbat. Uygulama sürekli çöküyor ve donuyor.,Instagram,,berbat|sürekli çöküyor|donuyor,
7020,Kalitesiz ürün gönderiyorsunuz ve hiçbir çözüm üretmiyorsunuz @Alibaba.,Alibaba,,Kalitesiz ürün|hiçbir çözüm üretmiyorsunuz,
7021,Kargo teslimat süresi çok uzadı. Daha hızlı teslimat yapmalısınız.,,,çok uzadı,Daha hızlı teslimat yapmalısınız  
7022,Kargo şirketi paketi yanlış adrese teslim etti. Sinir bozucu bir durum.,,,yanlış adrese|sinir bozucu,
7023,Kargo şirketi çok nazikti ancak kolinin köşesi ezilmişti. #YurtiçiKargo,YurtiçiKargo,nazikti,kolinin köşesi ezilmişti,
7024,Kargom bir haftadır gelmedi. Ne zaman gelecek?,kargo sirketi,,bir haftadır gelmedi,Ne zaman gelecek  
7025,Kargom bugün teslim edildi ama kutu paramparça olmuştu. Bu şekilde teslim edilmesi kabul edilemez.,,,kutu paramparça|kabul edilemez,
7026,Kargom teslim edilmediği halde teslim edildi görünüyor. #PTT,#PTT,,teslim edilmediği halde teslim edildi görünüyor,
7027,Kargom teslim edilmediği halde teslim edildi olarak görünüyor. Bu nasıl iş?,,,teslim edilmediği halde teslim edildi olarak görünüyor|nasıl iş,
7028,Kargomun gelmesini bekliyorum,çarşı,,,
7029,Kargonuz geç geldi ve ürün kırılmış. @Trendyol bu kadar kötü bir hizmet beklemiyordum.,Trendyol,,geç geldi|ürün kırılmış,
7030,Kitap siparişim hemen elime ulaştı. Her şey mükemmel.,,hemen elime ulaştı|Her şey mükemmel,,
7031,Kitapyurdu siparişim eksik geldi bu kadar kötü bir servis olamaz,Kitapyurdu,,eksik geldi|kötü bir servis olamaz,
7032,Koton'dan aldığım t-shirt birkaç yıkamada soldu.,Koton,,soldu,
7033,Koçtaş'tan aldığım dolap parçaları eksik geldi. Acil çözüm bekliyorum.,Koçtaş,,parçaları eksik,çözüm bekliyorum  
7034,Koçtaş'tan aldığım masa lambası harika ışık veriyor.,Koçtaş,harika ışık veriyor,,
7035,LC Waikiki'den aldığım kıyafetlerin kumaşı çok kötü. İlk yıkamada renkleri soldu.,LC Waikiki,,kumaşı çok kötü|renkleri soldu,
7036,LC Waikiki'den aldığım tişörtler ilk yıkamada renk attı. Hem de dikişleri söküldü çok kötü.,LC Waikiki,,renk attı|dikişleri söküldü|çok kötü,
7037,LG çamaşır makinesi çok gürültülü çalışıyor. Bu sorunun çözülmesi lazım.,LG,,çok gürültülü çalışıyor,sorunun çözülmesi lazım  
7038,Lider bir firmanın böylesine kalitesiz ürünler satması inanılır gibi değil. Hayal kırıklığına uğradım.,,,kalitesiz ürünler|hayal kırıklığına uğradım,
7039,Maalesef MediaMarkt'tan aldığım bilgisayar bozuk çıktı. İade süreci de çok yavaş ilerliyor.,MediaMarkt,,bozuk çıktı|çok yavaş ilerliyor,iade süreci  
7040,Market alışverişi için CarrefourSA'yı tavsiye ederim. Her şey taze ve düzenli,CarrefourSA,taze|düzenli|tavsiye ederim,,
7041,Market alışverişim eksik geldi. Bu durumu nasıl çözeceğiz?,,,eksik geldi,Bu durumu nasıl çözeceğiz?
7042,Mağaza çalışanları çok kibar ve yardımseverdi. Alışverişimden çok memnun kaldım. #LCWaikiki,LCWaikiki,kibar|yardımseverdi|memnun kaldım,,
7043,Mağazadan aldığım elbise ilk yıkamada çekti. Kalitesiz ürün satıyorsunuz. #Zara,Zara,,ilk yıkamada çekti|kalitesiz ürün,
7044,MediaMarkt müşteri hizmetleri çok yardımcı oldu.,MediaMarkt,müşteri hizmetleri çok yardımcı oldu,,
7045,MediaMarkt'tan aldığım televizyonun ekranı kırık çıktı. İade sürecinde de çok zorlandım.,MediaMarkt,,ekranı kırık çıktı|iade sürecinde çok zorlandım,
7046,Memnun kaldım teşekkürler @beymen,beymen,Memnun kaldım|teşekkürler,,
7047,@Zara online siparişlerinizi çok beğeniyorum, hızlı ve güvenilir. Zara,hızlı|güvenilir,beğeniyorum,
7048,@Zara mağazasından aldığım elbisenin dikişleri söküldü. İade etmek istiyorum.,Zara,,söküldü,
7049,@Yemeksepeti siparişlerimde sürekli yanlış ürün geliyor. Artık kullanmayacağım.,Yemeksepeti,,yanlış ürün geliyor|artık kullanmayacağım,
7050,@Yemeksepeti siparişlerim sürekli yanlış geliyor. Bu durumu düzeltin lütfen.,Yemeksepeti,,siparişlerim sürekli yanlış geliyor,düzeltin lütfen  
7051,@Yemeksepeti siparişim eksik geldi. Ne yapmalıyım?,Yemeksepeti,,siparişim eksik geldi,Ne yapmalıyım  
7052,Decathlon'dan aldığım spor ayakkabı çok rahat. Uzun yürüyüşlerde bile ayaklarım hiç ağrımadı.,Decathlon,çok rahat|hiç ağrımadı,,
7053,@Teknosa aldığım laptopun şarj aleti çalışmıyor. Yeni bir tane gönderir misiniz?,Teknosa,,çalışmıyor,yeni bir tane gönderir misiniz  
7054,Şikayetimi dikkate alıp sorunu çözdüğünüz için teşekkürler,@HepsiJet,şikayetimi dikkate alıp sorunu çözdüğünüz için teşekkürler,,
7055,Şirketimiz @decathlondestek Decathlon'dan aldığımız ürünlerden çok memnunuz. Teşekkürler.,decathlondestek,çok memnunuz|Teşekkürler,,
7056,Şirketimizdeki internet bağlantısı sürekli kopuyor. IT departmanına bildirdik ama çözüm bulamadılar.,,,internet bağlantısı sürekli kopuyor|çözüm bulamadılar,IT departmanına bildirdik  
7057,Şirketinizden hiç memnun değilim bir daha kesinlikle tercih etmeyeceğim,,Şirketinizden hiç memnun değilim|bir daha kesinlikle tercih etmeyeceğim,,
7058,Şok market indirimleri gerçekten muazzam! Her hafta uğramadan geçmiyorum.,Şok Market,muazzam|Her hafta uğramadan geçmiyorum,,
7059,Şok market ürünlerin son kullanma tarihine dikkat etmiyor. Çürük ürünler satılıyor,Şok market,,son kullanma tarihine dikkat etmiyor|çürük ürünler satılıyor,
7060,Şok marketten aldığım meyve suyu tarihi geçmiş çıktı hem de kaç gün olmuş bu kadar sorumsuzluk olmaz,Şok,,tarihi geçmiş|sorumsuzluk olmaz,
7061,Şok marketten aldığım meyve ve sebzeler çok taze ve lezzetli. Alışverişimden memnunum.,Şok,taze|lezzetli|memnunum,,
7062,Şok marketten aldığım tavuk bozuk çıktı. Bu kabul edilemez!,Şok,,tavuk bozuk çıktı|kabul edilemez,
7063,Ürünlerimin hepsi sağlam geldi çok teşekkürler. @Migros,Migros,sağlam geldi|teşekkürler,,
7064,Sürat Kargo'nun hızlı teslimatı için teşekkür ederim ama paketim hasarlı geldi.,Sürat Kargo,hızlı teslimat,hasarlı geldi,
7065,THY ile uçmak her zaman keyifli, hizmet kalitesi harika. THY,hizmet kalitesi harika|uçmak keyifli,,
7066,THY uçuşları genel olarak iyi ama son seyahatimde bagajım kayboldu. Hala bir çözüm yok.,THY,uçuşları iyi,bagajım kayboldu|çözüm yok,
7067,TTNET internet bağlantım sürekli kopuyor acil çözüm bekliyorum,TTNET,,sürekli kopuyor,çözüm bekliyorum  
7068,Teknosa'dan aldığım laptop şarj olmuyor. İade etmek istiyorum ama müşteri hizmetleri cevap vermiyor.,Teknosa,,şarj olmuyor|iade etmek istiyorum|müşteri hizmetleri cevap vermiyor,
